id_cp;id;standard;tariff_id;max_power;voltage;ampere;format;power_type
DE*LVP*E20082*001;127924168;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20082*002;127924170;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20081*001;127924164;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20081*002;127924166;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20080*001;127924160;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20080*002;127924162;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20093*001;128017506;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20093*002;128017508;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20636*001;132441736;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20636*002;132441738;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E90004*001;152147878;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E90005*001;152730772;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20603*001;166465966;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20603*002;166465968;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20601*001;207748359;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20601*002;207748360;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20730*001;235675479;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20730*002;235675480;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00001*001;1070;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00001*002;1071;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00002*003;1072;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00002*004;1073;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00003*005;1074;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00003*006;1075;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00004*001;1078;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00004*002;1079;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00005*001;1080;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*KEB*E00005*002;1081;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000002001;125266808;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000002002;125266810;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000004001;125266804;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000004002;125266806;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000003002;125266812;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E000003001;125266814;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E020001001;125266818;IEC_62196_T2;;43;400;63;CABLE;AC_3_PHASE
DE*SBH*E020001002;125266822;CHADEMO;;50;500;120;CABLE;DC
DE*SBH*E020001003;125266824;IEC_62196_T2_COMBO;;50;500;125;CABLE;DC
DE*SBH*E010002001;127918630;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E010003001;187883202;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E010004001;191298505;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*SBH*E010005001;225623513;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20515*001;127918850;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20515*002;127924564;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20074*002;127918832;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20074*001;127918836;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20075*002;127918828;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20075*001;127918830;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20001*001;127918820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20001*002;127918824;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20002*001;127918816;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20002*002;127918818;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20003*001;127918808;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*LVP*E20003*002;127918810;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00002*001;288945;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00002*001;288946;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00002*002;288947;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00002*002;288948;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00026*001;288955;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00026*001;288956;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00026*002;288957;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00026*002;288958;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00009*001;300932;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00010*001;300933;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00011*001;313071;IEC_62196_T2;;22;400;32;CABLE;AC_3_PHASE
DE*753*E00012*001;212148666;IEC_62196_T2;;22;400;32;CABLE;AC_3_PHASE
DE*753*E00031*001;313073;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00031*001;313074;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00031*002;313075;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00031*002;313076;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00030*001;360900;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00030*001;360901;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00030*002;360902;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00030*002;360903;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00027*001;360904;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00027*001;360905;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00027*002;360906;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00027*002;360907;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00033*002;384886;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00033*002;384887;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00033*001;384888;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00033*001;384889;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00029*001;384890;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00029*001;384891;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00029*002;384892;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00029*002;384893;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00034*001;397268;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00035*001;397269;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00036*001;397271;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00036*001;397272;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00036*002;397273;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00036*002;397274;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00032*001;464648;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00032*001;464649;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00032*002;464650;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00032*002;464651;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00028*001;464652;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00028*001;464653;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00028*002;464654;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00028*002;464655;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00015*001;569647;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00015*001;569648;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00015*002;569649;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00015*002;569650;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00023*001;778170;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00023*002;778172;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00037*001;958899;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00037*001;958900;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00037*002;958901;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00037*002;958902;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00050*002;989949;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00050*002;989950;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00050*001;989951;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00050*001;989952;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00038*001;1061167;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00038*001;1061168;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00038*002;1061169;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00038*002;1061170;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00039*001;1241076;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00039*002;1241077;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00040*001;1250875;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00040*002;1250877;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00041*001;1266929;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00041*002;1266930;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00042*001;1283046;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00042*002;1283047;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00043*001;1774701;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00043*001;1774702;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00043*002;1774703;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00043*002;1774704;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00044*001;1872996;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00044*001;1872997;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00044*002;1872998;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00044*002;1872999;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00045*001;1993664;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00045*002;1993665;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00046*001;2062445;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00046*002;2062446;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00047*001;2083612;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00047*002;2083613;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00048*001;2094456;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00048*002;2094457;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00049*001;2183247;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00049*001;2183248;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00049*002;2183249;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00049*002;2183250;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00056*001;2338325;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00056*002;2338326;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00059*002;3105264;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00059*002;3105266;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00060*001;3191878;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00060*001;3191880;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00060*002;3191882;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00060*002;3191884;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00061*001;3222662;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00061*001;3222664;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00061*002;3222666;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00061*002;3222668;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00062*001;3500118;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00062*002;3500120;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00063*001;3938894;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00063*002;3938896;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00064*001;4214572;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00064*002;4214574;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00065*001;4247136;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00065*002;4247138;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00067*001;4248788;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00067*002;4248790;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00016*001;4250400;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00016*001;4250402;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00016*002;4250404;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00016*002;4250406;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00003*001;4250408;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00003*002;4250410;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00120*002;128028120;IEC_62196_T2_COMBO;;24;530;60;CABLE;DC
DE*753*E00120*001;128028122;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00068*001;4260578;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00068*002;4260580;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00070*001;4304172;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00070*002;4304174;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00134*001;194068655;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00134*002;194068656;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00071*001;4482930;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00071*002;4482932;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00072*001;4482992;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00072*002;4482994;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00073*001;4689094;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00073*001;4689096;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00073*002;4689098;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00073*002;4689100;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00074*002;4924408;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00077*001;5814826;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00077*002;5814828;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00078*001;6121094;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00078*001;6121096;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00078*002;6121098;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00078*002;6121100;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00079*001;7531466;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00079*002;7531468;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E09999*001;10462994;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00080*001;14304876;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00080*002;14304878;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00081*001;15367176;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00081*001;42637212;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00081*002;15367178;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00081*002;42637210;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00082*001;15627222;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00082*002;15627224;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00084*001;20486102;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00084*002;20486104;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00085*001;20486106;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00085*002;20486108;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00086*001;20486110;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00086*002;20486112;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00087*001;20486114;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00087*001;20486116;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00087*002;20486118;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00087*002;20486120;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00088*001;23029868;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00088*002;23029872;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00089*001;23080140;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00089*002;23080142;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00090*001;23100728;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00090*002;23100730;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00091*001;23139072;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00091*001;23139074;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00091*002;23139076;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00091*002;23139078;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00092*001;23139142;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00092*001;23139144;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00092*002;23139146;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00092*002;23139148;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00093*001;23150824;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00093*001;23150826;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00093*002;23150828;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00093*002;23150830;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00094*001;23150832;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00094*002;23150834;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E09997*001;23160378;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E09998*001;23160380;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E0095*001;23528926;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E0095*001;23528928;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E0095*002;23528930;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E0095*002;23528932;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00096*001;24661584;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00096*002;24661586;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00097*001;27447852;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00097*002;27447854;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00098*001;30695618;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00098*002;30695620;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00021*001;30695622;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00021*002;30695626;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00099*001;34468186;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00099*002;34468190;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00024*001;38915690;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00024*002;38915694;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00025*001;45856016;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00025*002;45856018;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00100*001;45856020;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00100*002;45856024;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00101*001;45912012;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00101*002;45912014;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00102*001;46344130;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00102*002;46344132;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00103*001;54360460;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00103*002;54360462;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00104*001;61851796;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00104*001;61851798;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00104*002;61851800;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00104*002;61851802;DOMESTIC_F;;3;230;13;SOCKET;AC_1_PHASE
DE*753*E00105*001;65391472;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00105*002;65391474;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00106*001;65391476;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00106*002;65391478;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00107*001;66979058;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00107*002;66979060;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00108*001;73210840;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00108*002;73210844;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00109*001;73210850;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00109*002;73210854;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00110*001;89985818;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00110*002;89985820;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00111*001;104250294;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00111*002;104250296;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00112*001;104250298;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00112*002;104250300;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00113*001;115354386;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00113*002;115354388;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00114*001;115465766;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00114*002;115465768;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
DE*753*E00115*001;121776454;IEC_62196_T2;;22;400;32;SOCKET;AC_3_PHASE
